23,19;
24,26;
-14,-28;
-12,-28;
19,47;
22,-17;
-22,-6;
8,61;
43,-4;
-41,8;
-31,12;
41,5;
11,31;
-3,-7;
12,-8;
4,9;
0,-9;
-21,4;
2,23;
15,5;
3,-31;
2,-21;
-3,19;
20,-5;
-14,-8;
-22,27;
18,11;
15,10;
20,18;
12,-4;
-23,-29;
-9,-7;
30,23;
-3,16;
12,15;
18,10;
-17,9;
10,-7;
-32,17;
-3,33;
39,-3;
-15,-18;
14,-11;
3,43;
6,13;
3,-36;
-32,9;
25,0;
-5,-29;
-13,18;
42,25;
3,-33;
-10,18;
4,37;
30,6;
28,25;
-22,-13;
9,20;
-11,28;
-29,8;
23,40;
4,11;
0,-15;
7,-18;
18,-1;
10,2;
-26,4;
10,-2;
-26,-8;
-46,28;
-21,16;
-28,0;
19,20;
-2,14;
20,24;
32,7;
-47,12;
3,58;
33,15;
9,1;
13,14;
-18,10;
3,14;
25,-11;
1,-1;
-3,11;
-14,-17;
-16,22;
24,26;
8,-11;
-7,33;
16,9;
13,-1;
25,3;
15,-9;
2,20;
-6,1;
2,7;
0,31;
-15,12;
13,7;
23,-10;
-22,-24;
-8,16;
26,-1;
-23,-1;
6,37;
5,13;
-55,19;
-4,29;
17,-2;
-2,-16;
12,-4;
-7,-16;
-38,-1;
-1,12;
3,-20;
-4,19;
2,17;
-8,3;
38,29;
13,19;
-4,31;
17,5;
-5,-36;
-19,25;
0,47;
0,-22;
-25,11;
4,23;
20,-3;
16,4;
-2,-4;
15,3;
1,-9;
-11,4;
7,1;
-16,6;
25,26;
3,15;
0,24;
13,19;
3,15;
6,1;
-22,0;
13,15;
-23,-1;
-12,21;
27,32;
3,-10;
1,16;
5,17;
18,-19;
2,10;
8,8;
26,15;
22,25;
23,6;
10,8;
-19,16;
-14,-4;
17,6;
30,9;
17,-3;
-5,15;
-26,7;
-7,3;
12,-4;
-25,14;
-12,47;
-2,7;
-27,23;
20,33;
16,-8;
-5,19;
27,2;
-5,-11;
17,11;
23,-13;
-26,-8;
26,24;
3,-4;
-29,-11;
-4,3;
-22,14;
-10,20;
2,24;
36,1;
27,-18;
-11,10;
12,21;
1,2;
-9,-16;
-7,47;
17,48;
28,17;
-23,31;
18,23;
26,-2;
-20,-3;
-2,46;
-16,37;
23,17;
46,47;
7,22;
-6,0;
0,19;
13,-4;
7,14;
-19,3;
1,-20;
15,-22;
-54,-7;
5,31;
15,-21;
-36,4;
20,34;
-4,8;
-15,30;
-5,33;
20,-8;
21,-29;
12,30;
26,0;
-3,-2;
25,43;
18,-1;
25,13;
28,-9;
-7,-35;
-23,1;
-28,27;
32,11;
7,-14;
-25,8;
-16,13;
-22,32;
17,30;
11,-27;
-6,-15;
27,37;
37,11;
26,-18;
6,15;
-35,17;
-13,10;
30,29;
-5,29;
4,37;
9,15;
-41,16;
-16,31;
11,-19;
26,-2;
30,16;
4,-27;
-11,-1;
-10,23;
30,19;
-2,14;
-45,7;
-3,18;
-6,-15;
-7,19;
-13,48;
-19,-18;
13,-15;
6,-11;
-4,7;
19,19;
6,-29;
-22,-5;
-21,42;
-2,41;
11,4;
14,-18;
-3,16;
-16,25;
24,-21;
-13,21;
3,36;
40,-9;
-21,20;
2,15;
-1,-2;
-2,12;
33,20;
20,9;
5,-8;
-37,10;
4,11;
31,-6;
-2,-9;
10,-12;
-34,-14;
-24,-9;
-21,25;
-9,-6;
41,-13;
8,21;
2,-15;
-13,3;
-10,18;
1,1;
4,28;
18,11;
-1,-26;
12,-1;
3,12;
-4,-17;
23,7;
0,24;
-7,6;
48,2;
21,9;
-15,24;
40,-16;
28,-12;
-22,20;
13,10;
17,13;
-7,11;
18,25;
41,29;
11,11;
-33,-4;
3,5;
-1,16;
-19,-16;
9,30;
-11,47;
-2,-12;
22,5;
-13,9;
7,18;
35,16;
-5,14;
-19,8;
-22,-16;
-5,29;
-14,32;
11,2;
23,-16;
-28,24;
22,29;
-4,-19;
-30,25;
3,21;
-5,-12;
11,-11;
-12,20;
19,27;
28,14;
-24,53;
3,13;
10,13;
-25,41;
-5,-46;
1,-30;
-3,16;
23,-22;
-7,-14;
2,1;
36,20;
-2,9;
-19,-19;
-8,-4;
-15,28;
-3,16;
9,-31;
6,1;
-24,-4;
-27,-19;
38,17;
21,12;
-25,33;
-4,11;
24,-16;
-13,20;
-37,-7;
-1,-14;
-28,8;
7,7;
32,4;
-18,16;
21,32;
5,-17;
-14,16;
36,51;
-2,-2;
-10,9;
3,-3;
-11,-8;
12,14;
-19,21;
-6,28;
13,-10;
-12,-3;
-6,24;
-5,1;
-5,40;
-15,43;
0,-34;
-22,-7;
-18,13;
31,-13;
5,36;
13,13;
6,-30;
-3,20;
27,-6;
4,-21;
1,11;
-20,20;
-10,35;
22,-9;
-13,-13;
18,18;
37,17;
10,16;
-12,-7;
-15,-1;
0,42;
9,21;
20,-29;
10,12;
0,9;
-20,-9;
-16,27;
25,9;
32,-12;
-11,3;
-29,13;
-8,0;
14,22;
-17,60;
1,27;
30,-32;
3,14;
26,-3;
22,7;
44,43;
10,-24;
-33,17;
21,4;
15,-1;
-10,25;
16,11;
31,36;
11,-20;
5,-16;
-7,15;
8,12;
12,22;
10,-13;
-15,17;
-24,66;
46,-4;
-10,-29;
-19,3;
34,-26;
-15,-7;
-3,6;
20,7;
25,20;
11,-2;
-28,17;
28,19;
32,-3;
-17,-11;
20,3;
-17,12;
-14,8;
38,39;
-15,24;
12,28;
25,18;
-5,4;
23,36;
14,0;
14,25;
39,15;
27,-29;
-27,6;
-41,21;
-9,16;
3,4;
0,26;
-7,14;
-6,-18;
17,23;
22,8;
-12,7;
-16,45;
-5,0;
0,12;
23,8;
-2,-7;
4,59;
26,17;
-18,-10;
-12,24;
32,16;
18,30;
0,17;
16,13;
-3,42;
24,12;
9,-6;
-3,-1;
28,-21;
-37,-14;
-17,-9;
-12,-18;
-16,4;
53,9;
33,-4;
-2,15;
-25,11;
-24,3;
11,15;
-14,-7;
-10,-14;
-9,9;
-16,21;
31,21;
-1,10;
-26,26;
1,21;
11,-15;
-11,-20;
-12,-7;
16,1;
-12,-4;
-21,27;
7,24;
-15,-16;
-16,8;
25,7;
3,13;
-11,53;
-1,-7;
8,-9;
29,30;
13,-8;
26,15;
14,-8;
-11,-18;
26,4;
44,-22;
13,-7;
0,8;
8,15;
-5,3;
27,20;
41,18;
-9,6;
-5,17;
26,9;
25,0;
8,-23;
-15,7;
9,4;
50,-16;
10,-18;
26,-3;
9,39;
-9,22;
50,12;
-2,-2;
-8,12;
16,23;
-3,-3;
-27,10;
-8,10;
30,-2;
-40,6;
-31,32;
26,31;
-11,26;
12,-7;
2,-39;
5,20;
52,11;
-16,-20;
-33,20;
4,1;
2,-26;
-8,22;
3,37;
29,20;
-25,30;
-6,29;
36,0;
-22,7;
8,20;
6,-23;
-36,-6;
6,42;
27,7;
5,-1;
3,17;
1,6;
-4,23;
13,-5;
-14,-29;
-14,0;
2,23;
-10,0;
9,-11;
-6,27;
5,20;
11,15;
-35,6;
-26,16;
4,0;
4,-51;
-11,7;
-9,13;
2,7;
24,12;
6,-30;
-23,-4;
-21,0;
6,11;
37,10;
-32,-29;
-31,26;
52,21;
22,-20;
-6,10;
-33,4;
-5,26;
12,6;
-29,-35;
17,-2;
-13,-4;
9,6;
45,22;
-12,1;
22,9;
25,0;
6,-16;
6,-4;
2,13;
13,13;
15,21;
59,1;
12,-20;
-23,33;
22,11;
12,20;
15,24;
-2,-26;
5,2;
36,-27;
1,-13;
-21,27;
23,12;
31,10;
-4,15;
4,30;
-8,10;
1,12;
5,21;
-8,-3;
17,-1;
-9,19;
-10,4;
-1,-6;
9,3;
11,-9;
-2,-15;
4,-5;
-6,4;
4,-16;
8,-18;
-2,31;
17,14;
23,-29;
-8,12;
-11,22;
-19,3;
3,28;
31,46;
23,43;
17,34;
-2,-16;
-9,-13;
23,16;
8,-38;
-36,-6;
16,9;
6,16;
-1,46;
17,4;
-23,37;
3,44;
43,-16;
-4,12;
-14,17;
40,-19;
-3,39;
20,26;
0,8;
-28,38;
50,-8;
1,-7;
15,2;
27,-13;
-32,-2;
26,19;
5,19;
-21,29;
25,28;
-28,-3;
-14,18;
33,11;
-31,13;
-39,5;
-9,-32;
9,11;
-4,-6;
-39,-1;
33,13;
16,-43;
-36,-2;
22,33;
-3,12;
-10,-1;
16,18;
-9,5;
6,9;
16,64;
-27,18;
-24,20;
43,-6;
16,-34;
-40,35;
-17,-14;
-7,-17;
-13,29;
14,16;
16,30;
14,-4;
16,-31;
-29,-6;
2,22;
33,-4;
-11,-34;
8,25;
22,-7;
-8,-2;
-9,55;
-5,-11;
-9,-17;
9,17;
16,11;
-19,21;
2,30;
10,8;
-24,-23;
-17,5;
-5,28;
-3,-12;
0,15;
-1,-16;
-5,-23;
34,14;
33,-17;
4,28;
-8,-5;
-6,-12;
-6,36;
-7,-9;
1,12;
0,25;
13,-23;
-14,4;
-21,8;
-2,-12;
7,12;
2,2;
-31,-17;
-12,16;
18,47;
2,-36;
2,13;
23,43;
22,-47;
-11,12;
5,14;
30,-40;
-4,-14;
-1,13;
-13,-21;
-12,-24;
11,1;
2,-6;
26,-2;
33,11;
5,-18;
5,-28;
5,12;
6,-2;
-9,7;
-8,19;
39,-30;
-23,-39;
-22,-18;
11,-13;
2,28;
39,-1;
-9,-12;
-20,47;
9,12;
6,1;
-4,25;
1,-4;
19,3;
-6,6;
-16,-18;
-11,18;
-2,26;
15,1;
-17,-15;
-34,6;
3,36;
20,14;
16,5;
-4,2;
7,25;
37,27;
5,21;
-6,36;
24,16;
0,-7;
-44,-10;
-1,32;
31,11;
-3,8;
5,47;
20,20;
-29,27;
-7,8;
61,3;
2,44;
2,11;
39,12;
12,10;
10,-25;
-12,8;
21,17;
23,-9;
13,29;
49,66;
0,10;
20,0;
15,17;
-26,-13;
12,10;
-15,20;
-6,17;
1,19;
-13,12;
3,15;
-11,-34;
-13,-2;
-12,49;
-14,-8;
-13,-8;
-6,13;
-4,31;
29,35;
2,16;
-23,41;
2,1;
-25,-22;
-31,22;
-13,-7;
-2,-9;
-24,21;
2,-13;
10,14;
-32,33;
14,-2;
28,19;
19,-6;
27,-17;
-11,4;
-28,5;
12,21;
41,13;
17,22;
-19,31;
-23,-1;
15,-5;
0,9;
-2,-4;
3,-13;
-29,22;
-1,3;
-13,-8;
-18,28;
-13,-16;
-16,21;
-6,54;
3,1;
23,5;
-5,7;
15,24;
23,7;
-8,-1;
-17,31;
-14,22;
10,15;
-7,-8;
12,30;
56,39;
6,-13;
-39,25;
30,19;
15,-12;
-24,-33;
32,-35;
9,14;
-5,-18;
32,19;
20,22;
-17,-21;
9,8;
21,-8;
-9,12;
6,22;
17,7;
1,21;
13,24;
2,-4;
-36,0;
3,15;
13,5;
-17,5;
3,-2;
5,1;
-2,34;
-27,1;
-22,-4;
9,14;
-16,-19;
-3,26;
-1,24;
-4,7;
14,32;
11,24;
24,7;
23,-28;
3,-32;
-6,-2;
-42,-22;
-13,16;
36,48;
4,-22;
2,-9;
4,28;
10,20;
6,4;
-17,16;
-25,33;
-21,-20;
6,-21;
3,13;
-22,26;
27,16;
20,10;
-22,29;
-6,28;
-15,8;
1,-16;
3,7;
26,1;
6,-19;
-34,4;
41,13;
3,-9;
-18,10;
28,26;
-4,-26;
13,-8;
25,-2;
22,-33;
-6,5;
-5,23;
31,-29;
-7,-32;
-15,-4;
3,15;
-20,39;
-8,3;
30,21;
20,-27;
1,-58;
-11,24;
-25,18;
40,32;
56,26;
4,-33;
26,-13;
8,-5;
8,-5;
12,34;
-22,2;
-7,-9;
-19,28;
15,-21;
6,-21;
-15,21;
1,9;
-18,42;
15,7;
-12,-14;
-19,35;
-17,13;
-26,0;
7,-5;
-27,-4;
-27,-7;
5,10;
-10,28;
-13,9;
32,41;
41,35;
-13,7;
-20,33;
10,24;
0,5;
-16,2;
-10,21;
18,27;
-1,-3;
-10,11;
28,10;
27,-23;
38,-18;
15,-9;
-22,-17;
3,3;
15,1;
6,-29;
15,-14;
13,-28;
-21,-13;
-9,1;
4,-17;
-25,12;
3,9;
12,-20;
-45,-27;
-5,-7;
-8,1;
-32,27;
21,23;
12,9;
40,7;
22,-22;
-21,-1;
12,12;
10,-16;
-22,-36;
-7,16;
34,13;
23,-30;
-8,6;
20,3;
29,-6;
2,7;
20,-9;
-14,-15;
-11,-4;
4,19;
2,17;
27,2;
-6,21;
16,-9;
17,-18;
-22,17;
4,7;
7,-4;
3,10;
10,17;
-31,14;
-1,46;
17,24;
-6,-17;
7,6;
0,29;
12,-2;
1,-23;
11,9;
6,12;
15,5;
28,19;
-23,15;
3,10;
16,10;
19,-3;
29,-8;
1,16;
22,15;
-18,-26;
-27,17;
7,56;
-10,27;
6,56;
26,34;
21,-17;
8,3;
11,6;
-3,14;
-2,10;
14,-29;
6,5;
2,28;
7,-13;
25,-24;
-6,-17;
-21,17;
16,32;
7,-19;
-16,-31;
-15,22;
-8,24;
-13,12;
-15,22;
1,19;
12,8;
-2,-37;
-14,-13;
-9,30;
13,20;
23,12;
13,-19;
2,-23;
12,-9;
-5,3;
-29,30;
0,15;
-7,-14;
-30,7;
-7,19;
-14,-7;
-26,17;
5,8;
-26,-7;
-7,18;
18,-1;
-29,1;
-12,-1;
-2,7;
-2,-9;
-5,-15;
-13,36;
-7,30;
-13,9;
0,16;
0,38;
5,-2;
32,-27;
2,23;
-26,12;
7,-2;
20,11;
5,-3;
-12,-20;
24,-8;
19,2;
-41,-4;
9,20;
17,-3;
-25,9;
8,46;
11,-6;
-6,4;
6,1;
14,-13;
5,18;
-21,2;
-11,48;
23,26;
-9,-26;
-19,35;
20,13;
5,-27;
-21,-9;
3,15;
10,11;
7,7;
13,20;
-4,33;
4,44;
-11,13;
9,13;
13,-4;
-18,11;
26,29;
10,-21;
-15,-11;
-5,-9;
8,-22;
14,-10;
-13,21;
-17,12;
8,13;
-11,17;
-16,-6;
24,34;
4,9;
-27,-14;
-18,13;
-1,23;
11,7;
-4,-1;
-17,21;
-2,31;
-1,27;
1,-8;
2,21;
-16,9;
-2,-11;
8,28;
22,-23;
19,7;
-3,50;
32,-4;
1,15;
-13,5;
-2,-1;
3,26;
31,7;
-5,36;
-10,35;
-2,-4;
-22,8;
-3,11;
-2,25;
-14,42;
43,0;
3,-26;
-35,0;
35,19;
-5,-11;
-35,20;
9,45;
-3,-25;
-15,-4;
5,23;
8,1;
-8,11;
15,0;
31,19;
-8,49;
-4,17;
31,24;
21,49;
5,8;
12,-43;
-21,17;
-1,53;
48,-29;
-17,-7;
-28,28;
6,10;
-31,22;
-30,21;
19,10;
15,-8;
3,13;
8,11;
19,17;
17,4;
-11,-4;
17,1;
16,10;
8,65;
10,-14;
-13,-19;
-13,26;
-1,9;
2,11;
-14,-8;
-21,-15;
1,-8;
25,-1;
-3,4;
-9,32;
21,-2;
2,-18;
-25,23;
24,24;
35,8;
-9,-3;
10,7;
20,-7;
-1,-12;
6,3;
9,-13;
-11,0;
26,8;
2,-13;
-45,4;
0,6;
-15,17;
40,-2;
44,-37;
-24,40;
38,0;
16,-39;
5,32;
19,-11;
-2,9;
3,9;
-19,-21;
5,35;
-6,4;
9,5;
27,16;
-15,-19;
10,17;
26,7;
12,-15;
-21,-7;
-22,-3;
-3,21;
12,16;
19,25;
-25,0;
-41,4;
-16,34;
38,14;
21,23;
-13,12;
19,14;
-9,12;
-4,32;
43,18;
19,-29;
-5,8;
-19,0;
-2,14;
23,27;
10,4;
7,3;
-31,-18;
-29,0;
15,14;
-12,-15;
-33,-24;
-39,13;
-7,-3;
7,-7;
-5,17;
29,8;
-15,-4;
-16,-10;
61,-2;
20,10;
-8,42;
12,2;
-4,13;
-3,24;
-2,-31;
-23,14;
-7,21;
12,-7;
-16,30;
4,30;
5,-8;
-10,3;
1,17;
-3,1;
7,30;
11,18;
-5,-33;
-23,17;
10,13;
10,-5;
31,35;
46,-20;
-9,5;
28,41;
23,6;
-5,19;
-1,-13;
-2,-3;
-5,8;
-9,0;
15,5;
-23,-2;
4,37;
28,9;
-13,9;
6,50;
18,0;
11,23;
-39,42;
4,4;
36,38;
-34,0;
12,-25;
14,44;
22,45;
22,-8;
-37,-3;
16,35;
2,-8;
-38,-17;
17,15;
11,31;
15,60;
24,-6;
-24,-32;
3,-7;
-8,-13;
11,22;
24,21;
-33,18;
-2,42;
-29,20;
-6,13;
30,16;
-10,-20;
20,-5;
2,-17;
-19,-13;
13,29;
23,-4;
-15,-3;
-30,0;
10,16;
21,34;
28,3;
13,7;
-2,-6;
2,-10;
-6,16;
11,14;
12,-4;
10,-23;
14,8;
-5,8;
21,-4;
5,12;
-38,-7;
13,21;
48,23;
6,3;
-15,23;
8,-11;
9,-6;
-5,2;
-20,-9;
16,18;
11,-8;
-6,13;
-1,-2;
-41,-24;
9,43;
9,1;
15,-12;
19,-15;
-9,1;
24,29;
-23,-38;
-8,1;
5,24;
14,3;
31,-1;
-1,15;
20,-3;
-5,-16;
-1,36;
25,-38;
-2,-18;
-4,41;
-20,-8;
-8,0;
18,-10;
-18,-14;
-11,17;
9,-7;
-9,-28;
-4,17;
39,3;
12,-28;
-33,24;
39,-7;
-1,-22;
-22,27;
20,-6;
-6,23;
8,4;
-15,-13;
1,18;
-1,-12;
-20,9;
23,28;
11,13;
-13,-4;
7,-29;
-13,-34;
-15,9;
39,40;
26,-5;
-2,-4;
-1,23;
1,-13;
-6,22;
10,36;
16,5;
-7,24;
33,7;
46,-32;
-23,-23;
-11,22;
25,-3;
9,-25;
-23,20;
-26,38;
29,9;
12,-37;
3,22;
10,27;
-2,-22;
11,20;
-20,26;
-22,2;
16,-8;
-21,34;
-29,50;
34,19;
25,18;
14,5;
19,-30;
2,-38;
-14,-9;
15,15;
11,-4;
-24,20;
20,55;
28,-9;
-1,-30;
3,-10;
1,-18;
-16,6;
22,13;
39,7;
-21,-4;
4,25;
37,19;
-5,-4;
0,33;
16,-23;
10,-50;
-20,3;
-13,-22;
16,-35;
2,4;
-22,-20;
10,-4;
37,-5;
-32,-9;
-6,13;
3,2;
-29,45;
13,5;
18,-14;
19,46;
-17,4;
-9,-11;
30,30;
25,-18;
12,-26;
-19,28;
-4,15;
4,9;
8,21;
41,19;
19,6;
6,-4;
-17,9;
0,19;
41,-17;
8,-13;
32,24;
-2,10;
-18,25;
20,-5;
5,-15;
24,35;
38,19;
42,-7;
-3,29;
1,40;
43,-39;
-8,-21;
-10,35;
17,-14;
-32,-8;
-12,43;
-3,38;
-17,-7;
41,-23;
6,-8;
-24,1;
17,23;
-4,-5;
-3,2;
3,1;
-14,-26;
34,27;
37,-13;
-15,-45;
-11,6;
15,-9;
8,0;
12,-9;
0,-27;
-21,-12;
16,-15;
9,26;
19,26;
29,-5;
5,4;
44,-2;
23,12;
-3,23;
17,10;
6,25;
11,29;
12,2;
-30,-9;
-3,18;
-1,27;
-40,17;
-23,-10;
-11,-4;
1,11;
-22,-14;
26,35;
13,7;
-23,-12;
2,33;
-9,-19;
6,-7;
7,-1;
19,-24;
2,-26;
-11,4;
23,23;
-10,-44;
-45,-19;
-1,43;
-8,52;
1,24;
40,3;
21,-5;
14,-8;
-4,17;
-24,27;
-1,15;
5,-3;
-32,12;
-32,7;
28,12;
39,-5;
-33,-6;
-5,20;
-17,-10;
-42,12;
35,-8;
4,-16;
-16,16;
4,-9;
-10,5;
-10,35;
19,24;
10,20;
9,8;
42,-32;
8,-15;
2,10;
3,-8;
14,-11;
29,7;
12,15;
27,17;
-7,9;
-15,-16;
23,-11;
-7,0;
-23,29;
21,8;
27,-51;
-5,25;
15,25;
34,-8;
19,21;
-4,-19;
-15,1;
-8,12;
-1,-4;
17,10;
25,5;
-9,8;
11,16;
55,14;
-14,-2;
-17,19;
40,46;
11,-6;
-26,-14;
-9,31;
11,11;
13,2;
0,10;
-34,13;
10,10;
4,-1;
-9,14;
19,-5;
-12,7;
44,6;
-6,-20;
-75,45;
14,28;
5,9;
-4,40;
22,6;
24,-12;
31,-25;
-17,-11;
-16,6;
5,11;
-2,-9;
-13,17;
1,36;
6,-18;
-30,52;
-9,36;
4,-13;
1,25;
-1,2;
-17,-20;
-15,-2;
-8,37;
5,11;
15,12;
-1,28;
2,3;
18,17;
-1,10;
-23,1;
17,12;
40,1;
7,-13;
9,0;
-4,5;
3,-29;
-8,-24;
-28,19;
15,24;
14,6;
26,15;
19,0;
12,2;
25,48;
-7,26;
15,-2;
10,11;
5,16;
13,6;
24,24;
14,66;
-4,49;
12,-15;
-29,-27;
-30,-4;
15,-13;
40,11;
18,-1;
-42,-2;
-19,39;
32,-26;
-18,-14;
-44,11;
-19,-3;
4,28;
5,-31;
-35,-5;
-12,43;
-19,-7;
-20,17;
29,8;
31,0;
4,27;
-28,9;
10,-13;
24,-5;
-13,-2;
-37,3;
1,55;
44,6;
-14,-5;
24,28;
39,-43;
-30,18;
8,49;
8,-3;
-23,21;
1,-13;
11,-16;
-4,8;
1,20;
21,19;
-6,-5;
-20,40;
-2,21;
-16,-9;
16,-6;
-14,-29;
-39,15;
17,-10;
-20,-5;
-19,40;
2,11;
4,13;
7,1;
-4,1;
18,-12;
25,-13;
0,8;
14,-21;
13,-10;
-6,25;
20,11;
-33,29;
-11,34;
21,-17;
-11,-9;
10,-1;
-25,-10;
-25,-6;
